feature,mean_abs_shap
std,0.003933183914115699
rms,0.0033645899792742098
kurtosis,0.0022704008268137187
crest_factor,0.0006200759245169782
peak_to_peak,0.0005475282336518393
mean,0.0003177453039061757
skewness,0.00011474532575222026
